id,name,shop,price,url
353,Laptop HP Pavilion 14-dv2050TU 6K7G7PA (Core i3-1215U | 4GB | 256GB | Intel® UHD Graphics | 14 inch FHD | Windows 11 Home | Warm Gold),Anphat computer,13.790.000 đ,https://www.anphatpc.com.vn/laptop-hp-pavilion-14-dv2050tu-6k7g7pa.html
354,Laptop HP Pavilion 14-dv2051TU 6K7G8PA (Core i3-1215U | 4GB | 256GB | Intel® UHD Graphics | 14 inch FHD | Windows 11 Home | Natural silver),Anphat computer,13.790.000 đ,https://www.anphatpc.com.vn/laptop-hp-pavilion-14-dv2051tu-6k7g8pa.html
355,Laptop HP Pavilion 14-dv2035TU 6K771PA (Core i5-1235U | 8GB | 256GB | Intel® Iris® Xᵉ | 14 inch FHD | Windows 11 Home | Warm Gold),Anphat computer,15.990.000 đ,https://www.anphatpc.com.vn/laptop-hp-pavilion-14-dv2035tu-6k771pa.html
356,Laptop HP Pavilion X360 14-ek0059TU 6K7E1PA (Core i3-1215U | 8GB | 256GB | UHD Graphics | 14 inch FullHD | Cảm ứng | Windows 11 SL | Xanh),Anphat computer,15.990.000 đ,https://www.anphatpc.com.vn/laptop-hp-pavilion-x360-14-ek0059tu-6k7e1pa.html
357,Laptop HP 14s-dq2626TU 6R9M5PA (Core™ i3-1115G4 | 8GB | 256GB | Intel® UHD | 14 inch HD | Windows 11 | Bạc),Anphat computer,12.590.000 đ,https://www.anphatpc.com.vn/laptop-hp-14s-dq2626tu-6r9m5pa.html
358,Laptop Asus ZenBook UX3402ZA-KM218W (Core™ i5-1240P | 8GB | 512GB | Iris Xe Graphics | 14 inch 2.8K | W11SL | Xanh),Anphat computer,22.990.000 đ,https://www.anphatpc.com.vn/laptop-asus-zenbook-ux3402za-km218w.html
359,Laptop Asus TUF Gaming FX706HC-HX579W (Core™ i5-11400H | 8GB | 512GB | GeForce RTX™ 3050 4GB | 17.3-inch FHD | Windows 11 Home | Xám),Anphat computer,22.490.000 đ,https://www.anphatpc.com.vn/laptop-asus-tuf-gaming-fx706hc-hx579w.html
360,Laptop Asus ZenBook Flip 13 Evo UX363EA-HP726W (Core™ i5-1135G7 | 8GB | 512GB | Intel® Iris® Xe | 13.3 inch FHD | Cảm ứng | Bút cảm ứng | Win 11 | Xám),Anphat computer,21.990.000 đ,https://www.anphatpc.com.vn/laptop-asus-zenbook-flip-13-evo-ux363ea-hp726w_id39828.html
361,Laptop Asus Zenbook 14X OLED UM5401QA-KN209W (Ryzen™ 5-5600H | 8GB | 512GB | AMD Radeon™ | 14.0-inch 2.8K | Cảm ứng | Win 11| Jade Black),Anphat computer,21.790.000 đ,https://www.anphatpc.com.vn/laptop-asus-zenbook-14x-oled-um5401qa-kn209w.html
362,Laptop Asus Zenbook 14X OLED UM5401QA-KN053W (Ryzen™ 5-5600H | 8GB | 512GB | AMD Radeon™ | 14.0-inch 2.8K | Cảm ứng | Win 11| Jade Black),Anphat computer,21.790.000 đ,https://www.anphatpc.com.vn/laptop-asus-zenbook-14x-oled-um5401qa-kn053w.html
363,Laptop Asus VivoBook S15 S533EQ-BN441W (Core i5-1135G7 | 8GB | 512GB | MX350 2GB | 15.6 inch FHD | Win 11 | Đen),Anphat computer,18.990.000 đ,https://www.anphatpc.com.vn/laptop-asus-vivobook-s15-s533eq-bn441w.html
364,Laptop Asus Vivobook Pro 16X OLED N7601ZM-MX196W (Intel core i7-12700H | 16GB | 1TB | RTX 3060 6GB | 16.0-inch 3.2K | Win 11 | Silver),Anphat computer,47.999.000 đ,https://www.anphatpc.com.vn/laptop-asus-vivobook-pro-16x-oled-n7601zm-mx196w.html
365,Laptop Asus ExpertBook B1 B1500CEAE-BQ2234W (Core i5-1135G7 | 8GB | 512GB | Intel Iris Xe | 15.6 inch FHD | Win 11 | Đen),Anphat computer,18.290.000 đ,https://www.anphatpc.com.vn/laptop-asus-expertbook-b1-b1500ceae-bq2234w.html
366,Laptop Asus Vivobook S Flip TN3402QA-LZ019W (Ryzen 5 5600H | 8GB | 512GB | AMD Radeon | 14 inch WUXGA | Cảm ứng | Win 11 | Silver),Anphat computer,17.290.000 đ,https://www.anphatpc.com.vn/laptop-asus-vivobook-s-flip-tn3402qa-lz019w.html
367,Laptop Asus Vivobook 15 OLED M1503QA-L1028W (Ryzen™ 5-5600H | 8GB | AMD Radeon Graphics | 512GB | 15.6 inch FHD | Windows 11 SL | Xanh),Anphat computer,16.490.000 đ,https://www.anphatpc.com.vn/laptop-asus-vivobook-15-oled-m1503qa-l1028w.html
368,Laptop Asus VivoBook 16X M1603QA-MB123W (Ryzen 5 5600H | 8GB | 512GB | AMD Radeon | 16 inch WUXGA | Win 11 | Bạc),Anphat computer,15.390.000 đ,https://www.anphatpc.com.vn/laptop-asus-vivobook-16x-m1603qa-mb123w.html
369,Laptop Lenovo ThinkBook 14 G4 IAP 21DH00BBVN (Core i5-1240P 1.7G | 16GB | 512GB | Intel Iris Xe | 14 inch FHD | Win 11 | Xám),Anphat computer,21.290.000 đ,https://www.anphatpc.com.vn/laptop-lenovo-thinkbook-14-g4-iap-21dh00bbvn.html
370,Laptop Asus Vivobook 14X M1403QA-LY023W (Ryzen 5 5600H | 8GB | 512GB | AMD Radeon Vega 7 | 14.0-inch WUXGA | Win11 | Xanh),Anphat computer,14.999.000 đ,https://www.anphatpc.com.vn/laptop-asus-vivobook-14x-m1403qa-ly023w.html
371,Laptop Asus ExpertBook B1 B1400CEAE EK4366 (Core™ i3-1115G4 | 4GB | 512GB | Intel® UHD | 14.0-inch FHD | FreeDos | Đen),Anphat computer,14.990.000 đ,https://www.anphatpc.com.vn/laptop-asus-expertbook-b1-b1400ceae-ek4366.html
372,Laptop Lenovo IdeaPad Gaming 3 15ACH6 82K200T1VN (Ryzen 7 5800H | 8GB | 512GB | RTX 3050 4GB | 15.6 inch FHD | Win 11 | Đen),Anphat computer,19.990.000 đ,https://www.anphatpc.com.vn/laptop-lenovo-ideapad-gaming-3-15ach6-82k200t1vn.html
373,Laptop Lenovo IdeaPad Gaming 3 15IHU6 82K101HGVN (Intel Core i5-11320H | 8GB | 512GB | RTX 3050 4GB | 15.6 inch FHD | Win 11 | Đen),Anphat computer,19.990.000 đ,https://www.anphatpc.com.vn/laptop-lenovo-ideapad-gaming-3-15ihu6-82k101hgvn.html
374,Laptop Lenovo ThinkPad E14 Gen 4 21E300D2FQ (Core i5-1235U | 8GB | 512GB | Intel Iris Xe | 14 inch FHD | NoOS | Đen),Anphat computer,18.590.000 đ,https://www.anphatpc.com.vn/laptop-lenovo-thinkpad-e14-gen-4-21e300d2fq.html
375,Laptop Asus BR1100FKA-BP1135W (Pentium® Silver N6000 | 8GB | 128GB SSD + 64GB eMMC | Intel® UHD | 11.6-inch HD | Cảm ứng | Win 11 | Dark Grey),Anphat computer,11.690.000 đ,https://www.anphatpc.com.vn/laptop-asus-br1100fka-bp1135w.html
376,Laptop Lenovo IdeaPad Gaming 3 15ACH6 82K200T0VN (Ryzen 5-5600H | 8GB | 512GB | RTX 3050 4GB | 15.6 inch FHD 120Hz | Win 11 | Đen),Anphat computer,17.990.000 đ,https://www.anphatpc.com.vn/laptop-lenovo-ideapad-gaming-3-15ach6-82k200t0vn.html
377,Laptop Lenovo IdeaPad 5 15IAL7 82SF006LVN (Core i5-1235U | 8GB | 512GB | Iris Xe Graphics | 15.6inch FHD | Windows 11 Home 64 | Abyss Blue),Anphat computer,16.990.000 đ,https://www.anphatpc.com.vn/laptop-lenovo-ideapad-5-15ial7-82sf006lvn.html
378,Laptop Asus Vivobook X515EA-BQ1006W (core i3-1115G4 | 4GB | 512GB | Intel® UHD | 15.6-inch FHD | Win 11 | Bạc),Anphat computer,9.999.000 đ,https://www.anphatpc.com.vn/laptop-asus-vivobook-x515ea-bq1006w.html
379,Laptop Asus BR1100CKA-GJ0770W (Pentium® Silver N6000 | 4GB | 128GB | Intel® UHD | 11.6-inch HD | Win 11 | Dark Grey),Anphat computer,9.190.000 đ,https://www.anphatpc.com.vn/laptop-asus-br1100cka-gj0770w.html
380,Laptop Lenovo V14 G3 IAP 82TS0062VN (Intel Core i5-1235U | 8GB | 256GB | Iris Xe Graphics Functions as UHD Graphics | 14 inch FHD | Non OS | Đen),Anphat computer,14.390.000 đ,https://www.anphatpc.com.vn/laptop-lenovo-v14-g3-iap-82ts0062vn.html
381,Laptop Lenovo V14 G3 IAP 82TS0067VN (Intel Core i3-1215U | 4GB | 256GB | UHD Graphics | 14 inch FHD | Non OS | Đen),Anphat computer,10.590.000 đ,https://www.anphatpc.com.vn/laptop-lenovo-v14-g3-iap-82ts0067vn.html
382,Laptop Lenovo V14 G2 ITL 82KA00RTVN (Core i3-1115G4 | 4GB | 512GB | Intel UHD | 14 inch FHD | NoOS | Đen),Anphat computer,8.999.000 đ,https://www.anphatpc.com.vn/laptop-lenovo-v14-g2-itl-82ka00rtvn.html
383,Laptop Asus X415MA-BV451W Bạc (Celeron N4020 | Ram 4GB | 256GB SSD | 14.0inch HD | Win 11),Anphat computer,7.790.000 đ,https://www.anphatpc.com.vn/laptop-asus-x415ma-bv451w.html
384,Laptop Asus E210MA-GJ537W (Celeron® N4020 | 4GB | 128GB | Intel® UHD | 11.6 inch HD | Win 10 | Xanh),Anphat computer,6.990.000 đ,https://www.anphatpc.com.vn/laptop-asus-e210ma-gj537w.html
385,Laptop Acer Predator Helios 500 PH517-52-96VD (Core i9-11980HK | 64GB/2TB SSD Raid 0 | 2TB HDD | RTX 3080 16GB | Win11 | 3S1 Onsite | 2K 165Hz),Anphat computer,179.000.000 đ,https://www.anphatpc.com.vn/laptop-acer-predator-helios-500-ph517-52-96vd-core-i9-11980hk-64gb-2tb-ssd-raid-0-2tb-hdd-rtx-3080-16gb-win11-3s1-onsite-2k-165hz.html
386,Laptop Acer Predator Predator Helios 18 PH18-71-94SJ NH.QKRSV.002 (Intel Core i9-13900HX | 32GB | 2TB | RTX 4080 12GB | 18 inch WQXGA | Win 11 | Abyssal Black),Anphat computer,127.990.000 đ,https://www.anphatpc.com.vn/laptop-acer-predator-predator-helios-18-ph18-71-94sj-nh.qkrsv.002.html
387,Laptop Acer Predator Helios 16 PH16-71-94N1 NH.QJSSV.002 (Intel Core i9-13900HX | 32GB | 2TB | RTX 4080 12GB | 16 inch WQXGA | Win 11 | Abyssal Black),Anphat computer,125.990.000 đ,https://www.anphatpc.com.vn/laptop-acer-predator-helios-16-ph16-71-94n1-nh.qjssv.002.html
388,Laptop Asus ROG Zephyrus Duo 16 GX650RW-LO999W (Ryzen™ 9-6900HX | 32GB | 1TB | RTX™ 3070 Ti 8GB | 16-inch WQXGA | Win 11 | Đen),Anphat computer,79.990.000 đ,https://www.anphatpc.com.vn/laptop-asus-rog-zephyrus-duo-16-gx650rw-lo999w.html
389,Laptop Lenovo IdeaPad Gaming 3 15ARH7 82SB0078VN (Ryzen 5 6600H | 8GB | 512GB SSD | RTX 3050 | 15.6 inch FHD IPS | WIn 11 | Xám),Anphat computer,23.790.000 đ,https://www.anphatpc.com.vn/laptop-lenovo-ideapad-gaming-3-15arh7-82sb0078vn.html
390,Laptop ASUS ROG Strix SCAR 15 G533ZS-LN036W (Core i9-12900H | 32GB | 2TB | GeForce RTX™ 3080 8GB | 15.6 inch WQHD | Windows 11 Home | Đen),Anphat computer,76.990.000 đ,https://www.anphatpc.com.vn/laptop-asus-rog-strix-scar-15-g533zs-ln036w.html
391,Laptop Asus Zenbook Pro 16X OLED UX7602ZM-ME107W (Core i9-12900H | 32GB | 1TB | RTX 3060 6GB | 16.0-inch 4K | Cảm ứng | Win 11 | Đen),Anphat computer,75.990.000 đ,https://www.anphatpc.com.vn/laptop-asus-zenbook-pro-16x-oled-ux7602zm-me107w.html
392,Laptop ASUS ROG Zephyrus G15 GA503RS-LN892W (Ryzen™ 9-6900HS | 32GB | 1TB | GeForce RTX™ 3080 8GB | 15.6 inch WQHD | Windows 11 Home | Đen),Anphat computer,68.990.000 đ,https://www.anphatpc.com.vn/laptop-asus-rog-zephyrus-g15-ga503rs-ln892w.html
393,Laptop Asus ProArt H7600ZM-L2079W (Core™ i9-12900H | 32GB | 1TB | GeForce® RTX™ 3060 | 16.0-inch 4K | Windows 11 Home | Đen),Anphat computer,64.990.000 đ,https://www.anphatpc.com.vn/laptop-asus-proart-h7600zm-l2079w.html
394,Laptop Asus ROG Strix Scar 15 G533ZW-LN134W (Core™ i9-12900H | 32GB | 1TB SSD | RTX™ 3070 Ti 8GB | 15.6 inch WQHD | Win 11 | Off Black),Anphat computer,64.990.000 đ,https://www.anphatpc.com.vn/laptop-asus-rog-strix-scar-15-g533zw-ln134w.html
395,Laptop Asus ROG Zephyrus M16 GU603ZW-K8021W (Core™ i9-12900H | 32GB | 1TB SSD | RTX™ 3070Ti 8GB | 16-inch WQXGA | Win 11 | Đen),Anphat computer,62.990.000 đ,https://www.anphatpc.com.vn/laptop-asus-rog-zephyrus-m16-gu603zw-k8021w.html
396,Laptop Asus ROG Strix G17 G713RW-LL012W (Ryzen™ 9-6900HX | 16GB | 1TB | RTX™ 3070 Ti 8GB | 17.3-inch WQHD | Win 11 | Eclipse Gray),Anphat computer,60.990.000 đ,https://www.anphatpc.com.vn/laptop-asus-rog-strix-g17-g713rw-ll012w.html
397,Laptop Asus Zenbook Pro 14 Duo OLED UX8402ZE-M3074W (Core i9-12900H | 32GB | 1TB | RTX 3050 Ti 4GB | 14.5 inch 2.8K | Cảm ứng | Win 11 | Đen),Anphat computer,60.990.000 đ,https://www.anphatpc.com.vn/laptop-asus-zenbook-pro-14-duo-oled-ux8402ze-m3074w.html
398,Laptop Asus ROG Zephyrus G15 GA503RW-LN076W (Ryzen 9 6900HS | 32GB | 1TB | RTX 3070Ti 8GB | 15.6 inch WQHD 240Hz | Win 11 | Xám),Anphat computer,58.990.000 đ,https://www.anphatpc.com.vn/laptop-asus-rog-zephyrus-g15-ga503rw-ln076w.html
399,Laptop Asus Rog Flow Z13 GZ301ZE-LD6688W (Core i9-12900H | 16GB | 1TB | RTX 3050Ti 4GB | 13.4 inch WUXGA | Cảm ứng | Win 11 | Đen),Anphat computer,54.990.000 đ,https://www.anphatpc.com.vn/laptop-asus-rog-flow-z13-gz301ze-ld6688w.html
400,Laptop Asus Zenbook Pro 14 Duo OLED UX8402ZE-M3044W (Core i7-12700H | 16GB | 1TB | RTX 3050 Ti 4GB | 14.5 inch 2.8K | Cảm ứng | Win 11 | Đen),Anphat computer,51.990.000 đ,https://www.anphatpc.com.vn/laptop-asus-zenbook-pro-14-duo-oled-ux8402ze-m3044w.html
401,Laptop Asus ROG Flow Z13 GZ301ZC-LD110W (Core™ i7-12700H | 16GB | 512GB | RTX™ 3050 4GB | 13.4-inch WUXGA | Win 11 | Black),Anphat computer,48.490.000 đ,https://www.anphatpc.com.vn/laptop-asus-rog-flow-z13-gz301zc-ld110w.html
402,Laptop Asus ROG Zephyrus G14 GA402RK L4242W (AMD Ryzen 7-6800HS | 32GB | 1TB | RX 6800S | 14-inch WQXGA | Win 11 | Xám),Anphat computer,47.990.000 đ,https://www.anphatpc.com.vn/laptop-asus-rog-zephyrus-g14-ga402rk-l4242w.html
403,Laptop Asus ROG Zephyrus G14 GA402RJ-L8030W (Ryzen™ 7-6800HS | 16GB | 1TB | RX 6700S 8GB | 14 inch WQXGA | Windows 11 | Xám),Anphat computer,43.590.000 đ,https://www.anphatpc.com.vn/laptop-asus-rog-zephyrus-g14-ga402rj-l8030w.html
404,Laptop Asus ROG Strix G17 G713RM-LL016W (Ryzen™ 7-6800H | 16GB | 512GB | RTX™ 3060 6GB | 17.3-inch WQHD | Win 11 | Eclipse Gray),Anphat computer,38.990.000 đ,https://www.anphatpc.com.vn/laptop-asus-rog-strix-g17-g713rm-ll016w.html
405,Laptop Asus ROG Flow X13 GV301RC-LJ050W (Ryzen™ 7-6800HS | 16GB | 512GB | RTX™ 3050 4GB | 13.4-inch WUXGA | Cảm ứng | Win 11 | Off Black),Anphat computer,38.990.000 đ,https://www.anphatpc.com.vn/laptop-asus-rog-flow-x13-gv301rc-lj050w.html
406,Laptop Asus Vivobook Pro X N7600ZE-L2010W (Core™ i7-12700H | 16GB | 1TB | GeForce® RTX™ 3050Ti | 16.0-inch 4K | Windows 11 Home | Bạc),Anphat computer,38.990.000 đ,https://www.anphatpc.com.vn/laptop-asus-proart-n7600ze-l2010w.html
407,Laptop Asus ROG Strix G15 G513RM-HQ055W (Ryzen™ 7-6800H | 16GB | 512GB | RTX™ 3060 6GB | 15.6-inch WQHD | Win 11 | Eclipse Gray),Anphat computer,37.690.000 đ,https://www.anphatpc.com.vn/laptop-asus-rog-strix-g15-g513rm-hq055w.html
408,Laptop Asus Zenbook 14X OLED UX5401ZAS-KN070W (Core™ i7-12700H | 16GB | 1TB SSD | Intel Iris Xe | 14.0-inch 2.8K OLED | Windows 11 | Zero-G Titanium),Anphat computer,36.490.000 đ,https://www.anphatpc.com.vn/laptop-asus-zenbook-14x-oled-ux5401zas-kn070w.html
409,Laptop Asus ExpertBook B9400CEA-KC1258W (Core™ i7-1165G7 | 16GB | 1TB SSD | Intel® Iris Xe | 14.0-inch FHD | Win 11 | Đen),Anphat computer,33.990.000 đ,https://www.anphatpc.com.vn/laptop-asus-expertbook-b9400cea-kc1258w.html
410,Laptop Asus Vivobook Pro 14X OLED N7401ZE-M9028W (Core i7-12700H | 16GB | 512GB | RTX 3050 Ti 4GB | 14.5 inch 2.8K OLED | Win 11 | Bạc),Anphat computer,33.990.000 đ,https://www.anphatpc.com.vn/laptop-asus-vivobook-pro-14x-oled-n7401ze-m9028w.html
411,Laptop Asus ZenBook Duo 14 UX482EA-KA397W (core i5-1135G7 | 8GB | 512GB | Intel Iris Xe | 14.0 inch FHD | Cảm ứng | Win 11 | Xanh),Anphat computer,29.990.000 đ,https://www.anphatpc.com.vn/laptop-asus-zenbook-duo-14-ux482ea-ka397w.html
412,Laptop Asus ROG Strix G15 G513RC-HN038W (Ryzen™ 7-6800H | 8GB | 512GB | RTX™ 3050 4GB | 15.6-inch FHD | Win 11 | Eclipse Gray),Anphat computer,28.390.000 đ,https://www.anphatpc.com.vn/laptop-asus-rog-strix-g15-g513rc-hn038w.html
413,Laptop Asus TUF Gaming F15 FX507ZE-HN093W (Core i7-12700H | 8GB | 512GB | RTX 3050Ti 4GB | 15.6-inch FHD | Win 11 | Xám),Anphat computer,27.999.000 đ,https://www.anphatpc.com.vn/laptop-asus-tuf-gaming-f15-fx507ze-hn093w.html
414,Laptop Lenovo Ideapad 5 Pro 14IAP7 82SH002TVN (Core i5-1240P | 16GB | 512GB | Intel Iris Xe | 14 inch 2.8K | Win 11 | Xám),Anphat computer,22.490.000 đ,https://www.anphatpc.com.vn/laptop-lenovo-ideapad-5-pro-14iap7-82sh002tvn.html
415,Laptop Asus Zenbook 14 Flip OLED UP5401ZA-KN005W (Core™ i5-12500H | 8GB | 512GB | Intel Iris Xe | 14.0-inch 2.8K | Cảm ứng | Win 11 | Pine Grey),Anphat computer,25.290.000 đ,https://www.anphatpc.com.vn/laptop-asus-zenbook-14-flip-oled-up5401za-kn005w.html
416,Laptop ASUS TUF Gaming A15 FA507RC-HN051W (Ryzen™ 7-6800H | 8GB | 512GB | RTX™ 3050 4GB | 15.6-inch FHD | Win 11| Jaeger Gray),Anphat computer,24.690.000 đ,https://www.anphatpc.com.vn/laptop-asus-tuf-gaming-a15-fa507rc-hn051w.html
417,Laptop Asus Vivobook Pro 14X OLED M7400QC-KM013W (Ryzen™ 5-5600H | 16GB | 512GB | RTX™ 3050 4GB | 14.0-inch 2.8K | Win 11 | Xám),Anphat computer,24.290.000 đ,https://www.anphatpc.com.vn/laptop-asus-vivobook-pro-14x-oled-m7400qc-km013w.html
418,Laptop Lenovo Legion 5 Pro 16IAH7H 82RF0043VN (Core i7-12700H | 16GB | 512GB | RTX 3060 6GB | 16 inch WQXGA 165Hz | Win 11 | Xám),Anphat computer,40.990.000 đ,https://www.anphatpc.com.vn/laptop-lenovo-legion-5-pro-16iah7h-82rf0043vn.html
419,Laptop LG Gram 2022 14Z90Q-G.AJ32A5 (Core i3-1220P | 8GB | 256GB | Intel UHD Graphics | 14 inch WUXGA | Win 11 Home | Black),Anphat computer,23.590.000 đ,https://www.anphatpc.com.vn/laptop-lg-gram-2022-14z90q-g.aj32a5.html
420,Laptop LG Gram 2022 14ZD90Q-G.AX52A5 (Core™ i5-1240P | 8GB | 256GB | Iris Xe Graphics | 14 inch WUXGA | Non-OS | Black),Anphat computer,25.990.000 đ,https://www.anphatpc.com.vn/laptop-lg-gram-2022-14zd90q-g.ax52a5.html
421,Laptop Lenovo Legion 5 15ARH7H 82RD004UVN (Ryzen 7 6800H | 16GB | 512GB | RTX 3060 6GB | 15.6 inch WQHD | Win 11 | Xám),Anphat computer,38.990.000 đ,https://www.anphatpc.com.vn/laptop-lenovo-legion-5-15arh7h-82rd004uvn.html
422,Laptop Lenovo Legion 5 15IAH7H 82RB0047VN (Core i7-12700H | 16GB | 512GB | RTX 3060 6GB | 15.6 inch WQHD IPS | Win 11 | Xám),Anphat computer,38.990.000 đ,https://www.anphatpc.com.vn/laptop-lenovo-legion-5-15iah7h-82rb0047vn.html
423,Laptop LG Gram 2022 14ZD90Q-G.AX31A5 (Core i3-1220P | 8GB | 256GB | Intel UHD Graphics | 14 inch WUXGA | Non-OS | White),Anphat computer,22.190.000 đ,https://www.anphatpc.com.vn/laptop-lg-gram-2022-14zd90q-g.ax31a5.html
424,Laptop Lenovo ThinkBook 16 G4+ IAP 21CY003HVN (Core i7-12700H 2.3G | 16GB | 1TB | RTX 2050 4GB | 16 inch WQXGA | Win 11 | Xám),Anphat computer,37.990.000 đ,https://www.anphatpc.com.vn/laptop-lenovo-thinkbook-16-g4-iap-21cy003hvn.html
425,Laptop Lenovo Legion 5 15ARH7 82RE0036VN (Ryzen 7-6800H | 16GB | 512GB | GeForce RTX 3050Ti | 15.6inch FHD | Windows 11 | Xám),Anphat computer,36.990.000 đ,https://www.anphatpc.com.vn/laptop-lenovo-legion-5-15arh7-82re0036vn.html
426,Laptop Lenovo ThinkPad P15s Gen 2 20W600CKVN (Core i5-1135G7 | 16GB | 512GB | Quadro T500 4GB | 15.6 inch FHD | Win 11 | Xám),Anphat computer,34.990.000 đ,https://www.anphatpc.com.vn/laptop-lenovo-thinkpad-p15s-gen-2-20w600ckvn.html
427,Laptop Lenovo ThinkBook 16 G4+ IAP 21CY003GVN (Core i7-12700H 2.3G | 16GB | 512GB | RTX 2050 4GB | 16 inch WQXGA | Win 11 | Xám),Anphat computer,33.990.000 đ,https://www.anphatpc.com.vn/laptop-lenovo-thinkbook-16-g4-iap-21cy003gvn.html
428,Laptop Gaming Lenovo Legion 5 15ARH7 82RE0035VN (Ryzen 7 6800H | 8GB | 512GB | RTX 3050 4GB | 15.6 inch FHD | Win 11),Anphat computer,31.890.000 đ,https://www.anphatpc.com.vn/laptop-gaming-lenovo-legion-5-15arh7-82re0035vn.html
429,Laptop Lenovo ThinkPad X13 Gen 3 21BN008JFQ (Core i5-1235U | 8GB | 512GB | Intel Iris Xe | 13.3 inch WUXGA | No OS | Đen),Anphat computer,30.990.000 đ,https://www.anphatpc.com.vn/laptop-lenovo-thinkpad-x13-gen-3-21bn008jfq.html
430,Laptop Gaming Lenovo Legion 5 15ARH7 82RE002VVN (Ryzen 5 6600H | 8GB | 512GB | RTX 3050 | 15.6 inch FHD | Win 11),Anphat computer,29.990.000 đ,https://www.anphatpc.com.vn/laptop-gaming-lenovo-legion-5-15arh7-82re002vvn.html
431,Laptop Lenovo IdeaPad 5 Pro 16ARH7 82SN003KVN (Ryzen 7-6800HS | 16GB | 512GB | GeForce RTX 3050 | 16inch 2.5K WQXGA | Windows 11 Home 64 | Cloud Grey),Anphat computer,28.999.000 đ,https://www.anphatpc.com.vn/laptop-lenovo-ideapad-5-pro-16arh7-82sn003kvn.html
432,Laptop Lenovo IdeaPad 5 Pro 16ARH7 82SN003JVN (AMD Ryzen 5-6600HS | 16GB | 512GB | GeForce RTX 3050 | 16inch 2.5K WQXGA | Windows 11 Home 64 | Cloud Grey),Anphat computer,27.990.000 đ,https://www.anphatpc.com.vn/laptop-lenovo-ideapad-5-pro-16arh7-82sn003jvn.html
433,Laptop Lenovo ThinkBook 14 G4+ IAP 21CX001RVN (Core i7-1260P 2.1G | 16GB | 512GB | Intel Iris Xe | 14 inch 2.8K IPS | Win 11 | Xám),Anphat computer,27.290.000 đ,https://www.anphatpc.com.vn/laptop-lenovo-thinkbook-14-g4-iap-21cx001rvn.html
434,Laptop Lenovo ThinkPad T16 G1 21BV00EKVA (Core i5-1235U | 8GB | 512GB | Intel Iris Xe | 16 inch WUXGA | NoOS | Đen),Anphat computer,26.990.000 đ,https://www.anphatpc.com.vn/laptop-lenovo-thinkpad-t16-g1-21bv00ekva.html
435,Laptop Lenovo ThinkPad T15 Gen 2 20W400GAVN (Core i5-1135G7 |16GB | 512GB | Intel Iris Xe | 15.6 inch FHD | Win 11 | Đen),Anphat computer,26.590.000 đ,https://www.anphatpc.com.vn/laptop-lenovo-thinkpad-t15-gen-2-20w400gavn.html
436,Laptop Asus ROG Strix SCAR 18 G834JY-N6039W (Intel Core i9-13980HX | 64GB | 2TB | RTX 4090 16GB | 18 inch QHD+ 240Hz | Win 11 | Đen),Anphat computer,124.000.000 đ,https://www.anphatpc.com.vn/laptop-asus-rog-strix-scar-18-g834jy-n6039w.html
437,Laptop Asus ROG Zephyrus Duo 16 GX650RX-LO156W (Ryzen™ 9-6900HX | 32GB | 2TB | RTX™ 3080 Ti 16GB | 16-inch WQXGA | Win 11 | Đen),Anphat computer,115.990.000 đ,https://www.anphatpc.com.vn/laptop-asus-rog-zephyrus-duo-16-gx650rx-lo156w.html
438,Laptop ASUS ROG Strix SCAR 17 SE G733CX-LL6789W (Core i9-12950HX | 32GB | 2TB | GeForce RTX™ 3080Ti | 17.3 inch WQHD 240Hz | Windows 11 Home | Đen),Anphat computer,102.990.000 đ,https://www.anphatpc.com.vn/laptop-asus-rog-strix-scar-17-se-g733cx-ll6789w.html
439,Laptop Lenovo ThinkBook 13s G4 IAP 21AR005PVN (Core i7-1260P | 16GB | 512GB | Intel Iris Xe | 13.3 inch WQXGA | Win 11 | Xám),Anphat computer,26.290.000 đ,https://www.anphatpc.com.vn/laptop-lenovo-thinkbook-13s-g4-iap-21ar005pvn.html
440,Laptop Asus ROG Strix SCAR 17 G733ZX-LL016W (Core™ i9-12900H | 32GB | 1TB SSD | RTX 3080Ti 16GB | 17.3-inch WQHD | Win 11 | Đen),Anphat computer,95.990.000 đ,https://www.anphatpc.com.vn/laptop-asus-rog-strix-scar-17-g733zx-ll016w.html
441,Laptop Lenovo Ideapad 5 Pro 16ARH7 82SN003LVN (Ryzen 5 6600HS | 16GB | 512GB | GTX 1650 4GB | 16 inch 2.5K | Win 11 | Xám),Anphat computer,25.999.000 đ,https://www.anphatpc.com.vn/laptop-lenovo-ideapad-5-pro-16arh7-82sn003lvn.html
442,Laptop Asus ROG Strix SCAR 16 G634JZ-N4029W (Intel Core i9-13980HX | 32GB | 1TB | RTX 4080 12GB | 16 inch QHD+ 240Hz| Win 11 | Đen),Anphat computer,93.900.000 đ,https://www.anphatpc.com.vn/laptop-asus-rog-strix-scar-16-g634jz-n4029w.html
443,Laptop Lenovo ThinkBook 14 G4+ IAP 21CX001QVN (Core i5-1240P | 16GB | 512GB | Intel Iris Xe | 14 inch 2.8K IPS | Win 11 | Xám),Anphat computer,25.690.000 đ,https://www.anphatpc.com.vn/laptop-lenovo-thinkbook-14-g4-iap-21cx001qvn.html
